"","cycle","state","state_abb","party","vote_share","total_votes"
"1798",2016,"Virginia","VA","dem",0.497513528334177,1981473
"1799",2016,"Virginia","VA","rep",0.44427647013924,1769443
"1800",2016,"Virginia","VA","other",0.0502079968825576,199966
"1801",2016,"Washington","WA","dem",0.525386800618266,1742718
"1802",2016,"Washington","WA","rep",0.368326801866375,1221747
"1803",2016,"Washington","WA","other",0.0737858299877088,244749
"1804",2016,"West Virginia","WV","dem",0.264769280177715,188794
"1805",2016,"West Virginia","WV","rep",0.686305748116194,489371
"1806",2016,"West Virginia","WV","other",0.0489249717060912,34886
"1807",2016,"Wisconsin","WI","dem",0.464538413722427,1382536
"1808",2016,"Wisconsin","WI","rep",0.472181845673101,1405284
"1809",2016,"Wisconsin","WI","other",0.0591179880046369,175944
"1810",2016,"Wyoming","WY","dem",0.21628900876393,55972.9999999999
"1811",2016,"Wyoming","WY","rep",0.673984110546084,174419
"1812",2016,"Wyoming","WY","other",0.083048673045118,21492
